Company code,Fiscal year,Document number,Debit cost center,Credit cost center,Debit profit center,Credit profit center,Debit account AP clearing,Credit account AP clearing,Debit account AR clearing,Credit account AR clearing,Debit account types,Credit account types,Debit accounts,Credit accounts,Debit GL account text combine,Credit GL account text combine,Debit GL account text,Credit GL account text,Debit GL account is bank,Credit GL account is bank,Debit P&L,Credit P&L,Debit customer name,Credit customer name,Debit supplier name,Credit supplier name,Debit asset,Debit asset description,Credit asset,Credit asset description,Debit supplier is customer,Debit supplier is customer name,Credit supplier is customer,Credit supplier is customer name,Debit customer is supplier,Debit customer is supplier name,Credit customer is supplier,Credit customer is supplier name,Debit GL account found in CSKB,Credit GL account found in CSKB,Company code description,Fiscal period,Document type,Document type description,Posting date,Document date,Input date,Transaction code,Transaction code text,Ref transaction,Local currency,User name,User name text,Entry type,Debit account type description,Credit account type description,Debit supplier,Credit supplier,Debit supplier group,Credit supplier group,Debit supplier group text,Credit supplier group text,Debit customer,Credit customer,Debit customer group,Credit customer group,Debit customer group description,Credit customer group description,Debit tango account,Credit tango account,Debit document amount,Debit amount (Custom),Credit document amount,Credit amount (Custom)
5385,2021,3600000159,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000614000_0000140810,200100,0000614000 : Rent Comptr HW&SW_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Rent Comptr HW&SW_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Sage UK Ltd,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,1/1/2021,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182630,_,ZV01,_,External Vendors,_,,_,_,_,_,603400_108875,203000,232.2,315.56,-232.2,-315.56
5385,2021,3600000160,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000642000_0000140810,200100,0000642000 : IT Svcs Chrg Corp_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,IT Svcs Chrg Corp_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Three Broadband,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,8/1/2021,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182648,_,ZV01,_,External Vendors,_,,_,_,_,_,606300_108875,203000,60.0,81.54,-60.0,-81.54
5385,2021,3600000161,0000303402:OFFICE (CC5385)_:Not assigned_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,__,,__,,S_S_S,K,0000621000_0000140600_0000140810,200100,0000621000 : Insrc Expn_0000140600 : Ppd Prepaid Oth_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Insrc Expn_Ppd Prepaid Oth_Input VAT - Paid,AP Recon Trade Vndr,__,,Y__,,__,_,__,COLUMBIA PICTURES CORPORATION LTD,|_|_|,__,|,,_,__,,,__,__,,,Y__,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,4/9/2020,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts,Vendors,__,10182891,_,ZV01,_,External Vendors,__,,_,_,_,_,602300_108700_108875,203000,15295.56,20786.53,-15295.56,-20786.53
5385,2021,3600000162,:Not assigned_0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000140600_0000636000,200100,0000140600 : Ppd Prepaid Oth_0000636000 : Books & Subscr,0000200100 : AP Recon Trade Vndr,Ppd Prepaid Oth_Books & Subscr,AP Recon Trade Vndr,_,,_Y,,_,_,_,Media Business Insight,|_|,_,|,,_,_,,,_,_,,,_Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,18-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182611,_,ZV01,_,External Vendors,_,,_,_,_,_,108700_605700,203000,3505.0,4763.26,-3505.0,-4763.26
5385,2021,3600000163,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000616000_0000140810,200100,0000616000 : Rent M&E_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Rent M&E_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Propel Finance Group/Henry Howard,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,19-01-21,10/12/2020,19-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182623,_,ZV01,_,External Vendors,_,,_,_,_,_,603500_108875,203000,466.42,633.72,-466.42,-633.72
5385,2021,3600000164,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000622020_0000140810,200100,0000622020 : Electricity_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Electricity_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,E-On,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,21-01-21,5/1/2021,21-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182588,_,ZV01,_,External Vendors,_,,_,_,_,_,602200_108875,203000,302.59,413.15,-302.59,-413.15
5385,2021,3600000165,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000622020_0000140810,200100,0000622020 : Electricity_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Electricity_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,E-On,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,21-01-21,5/12/2020,21-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182588,_,ZV01,_,External Vendors,_,,_,_,_,_,602200_108875,203000,304.78,416.14,-304.78,-416.14
5385,2021,3600000166,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000622020_0000140810,200100,0000622020 : Electricity_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Electricity_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,E-On,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,21-01-21,5/1/2021,21-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182588,_,ZV01,_,External Vendors,_,,_,_,_,_,602200_108875,203000,119.55,163.23,-119.55,-163.23
5385,2021,3600000167,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000622020_0000140810,200100,0000622020 : Electricity_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Electricity_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,E-On,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,21-01-21,5/12/2020,21-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182588,_,ZV01,_,External Vendors,_,,_,_,_,_,602200_108875,203000,20.76,28.35,-20.76,-28.35
5385,2021,3600000168,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000622020_0000140810,200100,0000622020 : Electricity_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Electricity_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,E-On,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,21-01-21,5/1/2021,21-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182588,_,ZV01,_,External Vendors,_,,_,_,_,_,602200_108875,203000,21.45,29.29,-21.45,-29.29
5385,2021,3600000169,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000620000_0000140810,200100,0000620000 : Telephone Telec Expn_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Telephone Telec Expn_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,EE Mobile,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,21-01-21,20-12-20,21-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182583,_,ZV01,_,External Vendors,_,,_,_,_,_,602800_108875,203000,76.33,104.22,-76.33,-104.22
5385,2021,3600000170,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000620000_0000140810,200100,0000620000 : Telephone Telec Expn_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Telephone Telec Expn_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,EE Mobile,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,21-01-21,20-01-21,21-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182583,_,ZV01,_,External Vendors,_,,_,_,_,_,602800_108875,203000,76.33,104.22,-76.33,-104.22
5385,2021,3600000171,0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,645140,200100,0000645140 : Gifts,0000200100 : AP Recon Trade Vndr,Gifts,AP Recon Trade Vndr,,,Y,,,_,,LOVE MY READ,|,,|,,_,,,,,,,,Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,14-12-20,22-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,10184414,_,ZV01,_,External Vendors,,,_,_,_,_,606400,203000,1485.0,2039.36,-1485.0,-2039.36
5385,2021,3600000172,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000633000_0000140810,200100,0000633000 : Prof Fee_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Prof Fee_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,COACHING IMPACT LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,4/1/2021,22-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10184413,_,ZV01,_,External Vendors,_,,_,_,_,_,605500_108875,203000,1837.5,2523.45,-1837.5,-2523.45
5385,2021,3600000173,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,140212,200100,0000140212 : TV Orig Prod-Ppd Inv,0000200100 : AP Recon Trade Vndr,TV Orig Prod-Ppd Inv,AP Recon Trade Vndr,,,,,,_,,Coutts Credit Card - A Harries,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,22-01-21,22-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,10182562,_,ZV01,_,External Vendors,,,_,_,_,_,108700,203000,36.38,49.96,-36.38,-49.96
5385,2021,3600000174,:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),:Not assigned_0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,____,_,____,_,S_S_S_S_S,K_S,0000140212_0000645140_0000636000_0000623010_0000623000,0000200100_0000636000,0000140212 : TV Orig Prod-Ppd Inv_0000645140 : Gifts_0000636000 : Books & Subscr_0000623010 : Comptr Supplies_0000623000 : Materials & Supplies,0000200100 : AP Recon Trade Vndr_0000636000 : Books & Subscr,TV Orig Prod-Ppd Inv_Gifts_Books & Subscr_Comptr Supplies_Materials & Supplies,AP Recon Trade Vndr_Books & Subscr,____,_,_Y_Y_Y_Y,_Y,____,_,____,Coutts Debit Card - Grace Wilson_,|_|_|_|_|,____,|_|,_,_,____,_,_,____,____,_,_,_Y_Y_Y_Y,_Y,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,22-01-21,22-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,Vendors_G/L accounts,____,0010182566_,_,ZV01,_,External Vendors,____,_,_,_,_,_,108700_606400_605700_605100_605100,203000_605700,1662.52,2283.16,-1662.52,-2283.16
5385,2021,3600000175,:Not assigned_0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000140212_0000645140,200100,0000140212 : TV Orig Prod-Ppd Inv_0000645140 : Gifts,0000200100 : AP Recon Trade Vndr,TV Orig Prod-Ppd Inv_Gifts,AP Recon Trade Vndr,_,,_Y,,_,_,_,Coutts Credit Card - H Benson,|_|,_,|,,_,_,,,_,_,,,_Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,22-01-21,22-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182564,_,ZV01,_,External Vendors,_,,_,_,_,_,108700_606400,203000,1628.4,2236.29,-1628.4,-2236.29
5385,2021,3600000176,0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,645140,200100,0000645140 : Gifts,0000200100 : AP Recon Trade Vndr,Gifts,AP Recon Trade Vndr,,,Y,,,_,,Coutts Debit Card - Grace Wilson,|,,|,,_,,,,,,,,Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,11/1/2021,22-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,10182566,_,ZV01,_,External Vendors,,,_,_,_,_,606400,203000,70.0,96.13,-70.0,-96.13
5385,2021,3600000177,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000616000_0000140810,200100,0000616000 : Rent M&E_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Rent M&E_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Siemens Financial Services Ltd,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,15-01-21,22-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182638,_,ZV01,_,External Vendors,_,,_,_,_,_,603500_108875,203000,268.32,368.49,-268.32,-368.49
5385,2021,3600000178,0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,612000,200100,0000612000 : Rent Bldg,0000200100 : AP Recon Trade Vndr,Rent Bldg,AP Recon Trade Vndr,,,Y,,,_,,Camden Business Rates,|,,|,,_,,,,,,,,Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,4/1/2021,22-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,10182555,_,ZV01,_,External Vendors,,,_,_,_,_,603300,203000,12023.0,16511.25,-12023.0,-16511.25
5385,2021,3600000179,0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,612000,200100,0000612000 : Rent Bldg,0000200100 : AP Recon Trade Vndr,Rent Bldg,AP Recon Trade Vndr,,,Y,,,_,,Camden Business Rates,|,,|,,_,,,,,,,,Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,4/1/2021,22-01-21,FB60,Enter Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,10182555,_,ZV01,_,External Vendors,,,_,_,_,_,603300,203000,12023.0,16511.25,-12023.0,-16511.25
5385,2021,3600000180,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,140212,253105,0000140212 : TV Orig Prod-Ppd Inv,0000253105 : IC Pay-Settle,TV Orig Prod-Ppd Inv,IC Pay-Settle,,,,,,_,,Left Bank Pictures(TV)Ltd,|,,|,,_,,C538630527,Left Bank Pictures(TV)Ltd,,,,,,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,22-01-21,22-01-21,22-01-21,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,C538630527,_,ZCPR,_,Intercompany Vendors 2 step,,,_,_,_,_,108700,260000,1279.57,1757.24,-1279.57,-1757.24
5385,2021,3600000181,0000303402:OFFICE (CC5385)_0000303399:MANAGEMENT (CC5385)_0000303402:OFFICE (CC5385)_0000303399:MANAGEMENT (CC5385)_:Not assigned_0000303402:OFFICE (CC5385),:Not assigned_0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,___,_,___,_,S_S_S_S,K_S,0000600000_0000601020_0000140810_0000600005,0000200100_0000600000,0000600000 : Salaries And Wages_0000601020 : Pyrl Tax_0000140810 : Input VAT - Paid_0000600005 : Sal&WagProdFreLancer,0000200100 : AP Recon Trade Vndr_0000600000 : Salaries And Wages,Salaries And Wages_Pyrl Tax_Input VAT - Paid_Sal&WagProdFreLancer,AP Recon Trade Vndr_Salaries And Wages,___,_,Y_Y__Y,_Y,___,_,___,Sargent Disc Ltd_,|_|_|_|,___,|_|,_,_,___,_,_,___,___,_,_,Y_Y__Y,_Y,Left Bank Pictures Ltd,11,IF,Vendor Invoice-INTL,12/2/2021,25-01-21,12/2/2021,FB60,Enter Incoming Invoices,BKPF,GBP,DBARLOW,,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts,Vendors_G/L accounts,___,0010182631_,_,ZV01,_,External Vendors,___,_,_,_,_,_,601000_601600_108875_601000,203000_601000,324699.6,448604.03,-324699.6,-448604.03
5385,2021,3600000182,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000620000_0000140810,200100,0000620000 : Telephone Telec Expn_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Telephone Telec Expn_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,COLUMBIA PICTURES CORPORATION LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,11,IF,Vendor Invoice-INTL,15-02-21,1/11/2020,15-02-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182891,_,ZV01,_,External Vendors,_,,_,_,_,_,602800_108875,203000,380.45,526.89,-380.45,-526.89
5385,2021,3600000183,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000620000_0000140810,200100,0000620000 : Telephone Telec Expn_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Telephone Telec Expn_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,COLUMBIA PICTURES CORPORATION LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,11,IF,Vendor Invoice-INTL,15-02-21,1/12/2020,15-02-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182891,_,ZV01,_,External Vendors,_,,_,_,_,_,602800_108875,203000,634.99,879.4,-634.99,-879.4
5385,2021,3600000184,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613000_0000140810,200100,0000613000 : M&R Bldg_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,M&R Bldg_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,PLANTFORCE,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,11,IF,Vendor Invoice-INTL,15-02-21,27-01-21,15-02-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10043829,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,526.5,729.15,-526.5,-729.15
5385,2021,3600000185,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613000_0000140810,200100,0000613000 : M&R Bldg_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,M&R Bldg_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,VERTEX SERVICES GROUP LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,11,IF,Vendor Invoice-INTL,15-02-21,26-01-21,15-02-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10183888,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,836.2,1158.06,-836.2,-1158.06
5385,2021,3600000186,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613000_0000140810,200100,0000613000 : M&R Bldg_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,M&R Bldg_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,BPR GROUP EUROPE LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,11,IF,Vendor Invoice-INTL,15-02-21,19-01-21,15-02-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10184016,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,25.2,34.9,-25.2,-34.9
5385,2021,3600000187,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613010_0000140810,200100,0000613010 : Janitorial Cntrct_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Janitorial Cntrct_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,TOTAL SUPPORT SERVICES,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,11,IF,Vendor Invoice-INTL,15-02-21,15-01-21,15-02-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10143307,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,2444.05,3384.78,-2444.05,-3384.78
5385,2021,3600000188,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000640030_0000140810,200100,0000640030 : Offsite Storage_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Offsite Storage_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Iron Mountain Entertainment Service,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,11,IF,Vendor Invoice-INTL,15-02-21,31-01-21,15-02-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182601,_,ZV01,_,External Vendors,_,,_,_,_,_,606000_108875,203000,206.88,286.51,-206.88,-286.51
